,,,,,,,,,,,
Prilog 4- Ugovorni troškovnik- TRIBE INŽENJERING d.o.o.,,,,,,,,,,,
31.03.2025.,,,,,,,,,,,
,,,,,,,,,,,
Kaufland Hrvatska k.d.,,,,,,,,,,,
"Donje svetice 14 10000 Zagreb, Hrvatska",,,,,,,,,,,
Broj telefona: 0994344287,,,,,,,,,,,
,,,,,,,,,,,
Projekt: Osijek-Retfala,,,,,,,,,,,
"Gradilište: Svilajska ul., 31000 Osijek",,,,,,,,,,,
307.020.00115,,- Fasadni sendvič elementi-jezgra od mineralne vune,"U svemu kao stavka 307.020.00110 samo:

PANEL SA JEZGROM OD MINERALNE VUNE
Svojstva panela:
koeficijent prolaza topline U=0,34 W/m2k
reakcija na požar A2-s1, d0
zvučna izolacija 31dB
gustoća ispune 140kg/m3",335,m2,72.0304251475815,24130.19,0%,24130.19,,0
307.020.00120,,- Fasadni sendvič elementi-Tipski elamenati za špalete prozora i vrata,"Tipski elamenati za špalete prozora i vrata
Izrada, dobava te postava tipskih elamenata za špalete prozora i vrata, svi opšavni elementi uklopivi sa oblogom od fasadnih panela koji je kao završni sloj pročelja. Elemente za špalete pričvrstiti za panel ili predvidjeti ukoliko je potrebno novu potkonstrukciju oko vrata ili prozora. Učvršćenje nehrđajućim samonareznim brtvenim vijcima iz visokokvalitenog čelika, s navulkaniziranim neoprenskim brtvilom, pričvrsni elementi u istoj boji kao i lim. U cijenu uključena doprema, postava na gradilištu, skela te sav materijal koji je potreban da se stavka izvede do gotove funkcionalnosti. Izvedba elemenata u istoj boji kao što su i paneli na tom dijelu pročelja.
Sve izvesti i ponuditi u skladu s opisom gradnje KaBa, općim napomenama i opisu stavke.",344,m,35,12040,0%,12040,,0
307.020.00125,,- Fasadni sendvič elementi-Tipski elamenati za oblogu kuta fasade,"Tipski elamenati za oblogu kuta fasade
Izrada, dobava te postava tipskih elamenata za oblogu kuta fasade (unutarnji i vanjski) uklopiv sa oblogom od fasadnog panela koji je kao završni sloj pročelja. Elemente kuta pričvrstiti za panel ili predvidjeti ukoliko je potrebno novu potkonstrukciju. Učvršćenje nehrđajućim samonareznim brtvenim vijcima iz visokokvalitenog čelika, s navulkaniziranim neoprenskim brtvilom, pričvrsni elementi u istoj boji kao i lim. U cijenu uključena doprema, postava na gradilištu, skela te sav materijal koji je potreban da se stavka izvede do gotove funkcionalnosti. Izvedba elemenata u istoj boji kao što su i paneli na tom dijelu pročelja.
Sve izvesti i ponuditi u skladu s opisom gradnje KaBa, općim napomenama i opisu stavke.
NAPOMENA: Količinom stavke obuhvaćeni samo vanjski kutni profili.",288,m,35,10080,0%,10080,,0
307.020.00130,,- Fasadni sendvič elementi-Donji završetak panela,"Donji završetak panela
Izrada, dobava te postava donjeg završetka panela:
▪ Postava čeličnog L 100/100/4 profila (naslon panela). Pričvršćuje se u ab potporni fasadni zid pripadajućim tiplama.
▪ Konstruktivni lim - čelični pocinčani d=2,50mm, pričvršćuje se na prethodno opisani čelični profil, okvirna razvijena širina 25 cm, služi za donji prihvat okapnog lima, postavlja se kontinuirano.
▪ Kontinuitet toplinske izolacije sa limenog fasadnog panela na oblogu (XPS) ab fasadnog parapetnog zida osigurati PUR pjenom, ili u slučaju požarnog preskoka od negorive (vatrootpore) pjene.
▪ Okapni lim - čelični pocinčani d=1,5mm, obostrano plastificiran u tonu fasade (konačnu potvrdu tona potrebno ishoditi pismeno od investitora) okvirna razvijena širina 20 cm.
Učvršćenje nehrđajućim samonareznim brtvenim vijcima iz visokokvalitenog čelika, s navulkaniziranim neoprenskim brtvilom, pričvrsni elementi u istoj boji kao i lim. U cijenu uključena doprema, postava na gradilištu, brtvene trake, skela te sav materijal koji je potreban da se stavka izvede do gotove funkcionalnosti. Izvedba elemenata u istoj boji kao što su i paneli na tom dijelu pročelja.
Sve izvesti i ponuditi u skladu s opisom gradnje KaBa, općim napomenama i opisu stavke.",250,m,60,15000,0%,15000,,0
409,,Bravarski posao,,,,,116824.4,,#REF!,,
409.000,,Prethodne napomene,,,,,0,,0,,
,,ZTV - Dodatni tehnički uvjeti ugovora,"1.) Dodatni ugovoreni tehnički uvjeti dio su troškovnika te u slučaju ugovaranja postaju dio ugovora. Izvođač radova se dakle obavezuje na sve radove i primjene koje proizlaze iz ovih uvjeta te su one uračunate u cijenu, ukoliko nisu zasebno ponuđene.

2.) Cijene stavki se prikazuju kao neto iznos u državnoj valuti. Važeći zakonski propisani porez na dodanu vrijednost obračunava se zasebno.

3.) U slučaju proturječnosti dodatnih ugovorenih tehničkih uvjeta vrijede prvenstveno podaci iz troškovnika. U slučaju proturječnosti između troškovnika i tehničke dokumentacije koja se predaje prilikom natječaja, vrijedi tehnička dokumentacija.

4.) Prije početka davanja ponude, ponuditelj je dužan pažljivo pročitati kompletan tekst općih uvjeta uz troškovnik, općih i posebnih uvjeta uz svaku grupu radova, tekst samog troškovnika i ostale dijelove tehničke dokumentacije. Ako opis bilo koje stavke u troškovniku dovodi do sumnje o načinu izvedbe ili upotrebu gradiva zahtijevane kvalitete, treba prije predaje ponude zatražiti pojašnjenje od ovlaštene osobe Investitora. Naknadno pozivanje na manjkavost ili nepoznavanje projektno-tehničke dokumentacije ili opisa u troškovniku neće se uzeti u obzir, niti smatrati razlogom za produženje roka izvedbe, a niti će se priznati bilo kakva razlika u cijeni s tog naslova.

5.) Tehnička dokumentacija koja se predaje prilikom natječaja informativnog je karaktera, a ponuđač je dužan u svom trošku izvršiti kontrolu projektno tehničke dokumentacije u smislu točnosti, tehničke ispravnosti, izvedivosti i međusobne usklađenosti. Sve eventualne primjedbe ponuditelj/izvoditelj dužan je pravovremeno uz ponudu, a u svakom slučaju prije izvedbe u pisanom obliku dostaviti Nadzoru i Naručitelju

6.) Ponuditelj je dužan provesti i kontrolu lokacije na licu mjesta prije davanja ponude. Jedinične cijene za pojedine vrste radova sadrže i sve one posredne troškove koji nisu iskazani u troškovniku, ali su neminovni za izvršenje radova predviđenih projektom.

7.) Organizacija gradilišta uračunata je u cijenu, ukoliko nije ponuđena kao zasebna stavka.

8.) Dizalice za podizanje, skele, strojevi, alati, pomoćna sredstva i konstrukcije uzeti su u obzir te su uračunati u jediničnu cijenu.

9.) Skele za radove na fasadi i radove na krovu predmet su ovog natječaja. Ponuditelj smije koristiti postojeće skele uz poštivanje sigurnosnih uvjeta i na vlastitu odgovornost. Preinake na skelama nisu dozvoljene te se one moraju predati u ispravnom stanju u kojem su i preuzete.

10.) Kompletnu režiju gradilišta usigurava i rješava ponuditelj/izvođač i i uključena je u jediničnu cijenu.

11.) Ponuditelj je obvezan redovno prikupljati i ,pravilno skladištiti i odvoziti na ovlašteni deponij sve otpadne materijale, ostatke, krhotine, građevinski otpad, ambalaže, obični otpad i slično o vlastitom trošku. Kod odlaganja otpada potrebno je pridržavati se svih javnopravnih uputa i propisa.

12.) Onečišćenja koja uslijed radova nastaju na susjednim terenima, zgradama, putovima, cestama, trgovima i slično, izvođač radova treba svakodnevno čistiti.

13.) Izvođač preuzima odgovornost za osiguravanje, skladištenje i spremanje vlastite građevinske opreme, strojeva, uređaja, alata i slično. Jednako vrijedi i za građevinske materijale, elemente i za ugradnju određenih uređaja i objekata sve do primopredaje obavljenih građevinskih radova.

14.) Prilikom izvođenja radova, izvoditelj treba zaštititi sve susjedne plohe, dijelove konstrukcije i prethodno izvedene radove na prikladan način a u skladu sa pravilima zaštite na radu, tako da ne dođe do oštećenja istih. Troškove zaštite treba izvoditelj ukalkulirati u ponudbenu cijenu izvođenja radova. Ukoliko ipak dođe do oštećenja prethodno izvedenih radova za koje je odgovoran izvoditelj ili njegov kooperant, dužan je iste o svom trošku dovesti u stanje prije oštećenja ili naručiti iste radove kod drugog izvoditelja na svoj teret.

15.) Sve potrebne mjere prema javnopravnim uputama i propisima za sigurnost i zaštitu zdravlja trebaju se uzeti u obzir te ih se treba pridržavati prilikom izvođenja radova.

16.) Prilikom davanja ponude i izvođenja radova treba se uzeti u obzir, uračunati i pridržavati se
- svih državnih i javnopravnih zakona, smjernica i propisa
- svih odgovarajućih tehničkih standarda, pravila i smjernica
- općeprihvaćenih pravila tehnike
- uputa, propisa i napomena proizvođača za ugradnju i obradu
- Kauflandovih građevinskih opisa, ugovorenih uvjeta i ostalih Kauflandovih dokumenata i planova.

17.) Stavke troškovnika obuhvačaju konačno dovršenje radova definiranih po količini i kvaliteti, onosno podrazumijevaju se kao gotove, potpune i funkcionirajuće, uklj. sve potrebne male dijelove i sredstva za pričvršćivanje, pomoćne materijale i sredstva, podkonstrukcije itd., kao i sve dodatne i posebne usluge - čak i kada one nisu detaljno opisane.

18.) Ako su treće stranke uključene u izvođenje predradnji, izvođač radova ih treba provjeravati. U slučaju nepravilnosti ili prigovora pravovremeno treba informirati naručitelja, tako da može tehnički i organizacijski dovršiti poslove.

19.) Obavezno se treba pridržavati svih Kauflandovih proizvodnih uputa, osim ako postoje opravdani razlozi za odstupanje (npr. dostupnost). U tom slučaju izvođač treba ponuditi istovjetni proizvod ili sustav te potvrditi istovjetnost. O njoj odlučuje naručitelj.

20.) Sustavi se izvode isključivo pomoću komponenata koje su predviđene od strane proizvođača sustava.

21.) Svi materijali, građevinski elementi i uređaji koji neposredno utječu na izgled i funkcionalnost prije ugradnje se trebaju provjeriti. Ugrađuju se tek nakon što naručitelj ili ovlaštena osoba odobri ugradnju na gradilištu. O vrsti i obliku uzorka odlučuje naručitelj.

22.) Ako nije drukčije propisano, izmjene postojećih projektnih rješenja od strane ponuditelja/izvođača a koje utječu na mehaničku stabilnost, ponuditelj/izvođač je dužan u svom trošku ishoditi sve suglasnosti, dozvole i sl.
Projekt izvedenog stanja ukalkulirati u jedničnu cijenu te dostaviti Kauflandu u pisanom i digitalnom obliku.

23.) Svi radovi na objektu te primjenjeni sistemi gradnje moraju biti izvedeni prema pravilu struke, odnosnu u granicama dopuštenih tolerancija.

24.) Ukoliko je ugovoreni termin izvršenja objekta uključen i zimski odnosno ljetni period, to se neće posebno izvođaču priznavati na ime naknade za rad pri niskoj temperaturi, zaštita konstrukcija od hladnoće i vrućine, te atmosferskih nepogoda, sve mora biti uključeno u jediničnu cijenu. Za vrijeme zime objekat se mora zaštititi. Svi eventualni smrznuti dijelovi moraju se ukloniti i izvesti ponovo bez bilo kakve naplate. Ukoliko je temperatura niža od temperature pri kojoj je dozvoljen dotični rad, a Investitor ipak traži da se radi, Izvođač si ima pravo zaračunati naknadu po normi 6,006 ali u tom slučaju Izvođač snosi punu odgovornost za ispravnost i kvalitetu rada. To isto vrijedi i za zaštitu radova tokom ljeta od prebrzog sušenja uslijed visoke temperature.

25.) U jediničnu cijenu rada izvođač treba obuhvatiti i slijedeće radove, koji se neće zasebno platiti kao naknadni rad, čak i ako nisu izričito navedenei u troškovniku:
- sve vrste transporta građevinskih materijala, elemenata, uređaja, objekata itd. do mjesta ugradnje
- potrebne i uobičajene pripreme i predobrade tla
- sve vrste bušenja, zavarivanja, lijepljenja, malih dijelova, sredstava za pričvršćivanje, međupoložaja, izolacije, brtvljenja, folija, spojeva itd. koje su potrebne za priključak, montažu i pričvršćivanje građevinskih dijelova i elemenata
- stručna priprema i priključak na sve okolne dijelove, ugradbene i nadgradne elemente i propuste
- sve izrade kutova, spojnih površina i elemenata, završnih elemenata, slobodnih krajeva itd.
- sve podloge za montažu, priključak i pričvršćivanje kao što su beton, zidani elementi, čelik, aluminij, limovi, gips karton, itd.
- potrebne spojne, kose i okrugle rezove te ostatke rezanja
- Izrada otvora i proreza za instalacije i ugradbene elemente drugih izvođača
- interno povezivanje kablovima i priključak objekata, dovod prema električnim trošilima na gradilištu od strane elektro izvođača",,,,,,,,
,,Opseg usluga bravarskog posla,"U sljedećim pozicijama potrebno je uzeti u obzir i uračunati sljedeće usluge, čak i ako nisu izričito navedene:
- Mjerenje i niveliranje usluga od zadanih mjernih točaka odnosno osi
- Sve spojne limove, bušene rupe, zavarene spojeve, sitne dijelove, međuslojeve i sredstva za pričvršćivanje, itd., koja su potrebna za montažu i pričvršćivanje čeličnih elemenata.
- sva sredstva za pričvršćivanje su trajno zaštićena od korozije
- eventualna oštećenja na površini i / ili slojevima pravilno ukloniti
- sve spojeve izraditi bez razmaka pomoću neskupljajućeg materijala
- Radove zavarivanja samo uz potvrdu o potrebnim kvalifikacijama za izvođenje radova zavarivanja u visokogradnji prema DIN EN 1090 (potvrda za zavarivanje)
- Grundiranje s debljinom sloja od minimalno 20 µm
- Gotove zavarene šavove spremne za lakiranje
- Planirana nadvišenja
- Izoliranje kontaktnih površina kod moguće kontaktne korozije
- trajno elastične brtve na svim spojnim fugama prema graničnim elementima, uklj. ispunu fuga
- Ograničavanje dubine bušenja u podnim pločama do 14 cm",,,,,,,,
409.010,,Stepenice,,,,,8779,,8779,,
409.010.00100,,"x..ST1, ST4..x - vanjsko čelično stubište, konstrukcija","POZ 201
Isporučiti i montirati čeličnu konstrukciju vanjskih čeličnih stubišta tlocrtnih dimenzija [1,35/3,10] m, visine [1,40] m. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
Stubište se sastoji iz slijedećih elemenata:
[UPN 180]",285,kg,3.85965598488645,1100,0%,#VALUE!,,0
409.010.00105,,"x..ST1, ST4..x - vanjsko čelično stubište, gazišta/podesti","POZ 201
Dobava i postava hodne površine vanjskih stubišta izvedene od protukliznih čeličnih rešetki širine mreže 30/30 mm, nosive šipke 40/3 mm, zavareno u okvir od profilnog čelika, učvršćeno na uzdužne nosače vijčanom izvedbom. Sve antikorozivno zaštićeno vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje I ukrute.

dimenzije gazišta: [1,2 / 0,3] m; ukupno [6] kom
dimenzije podesta/međupodesta: [1,2 / 1,2] m; ukupno [1] kom",4,m2,160,640,0%,#VALUE!,,0
409.010.00110,,"x..ST1, ST4..x - vanjsko čelično stubište, ograda","POZ 201
Dobava i postava ograde vanjskih stubišta visine 1,20m iznad obloge izvedene od stupova, ispune oduzdužno postavljenih cijevi.Sve antikorozivno zaštićeno vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje I ukrute.

stupovi i rukohvat: Ø48,3 / 3mm;
ispuna: Ø42,4mm / 3mm",4.6,m,140,644,0%,#VALUE!,,0
409.010.00115,,- fiksne ljestve izvana,"POZ 203
Nepomične, vertikalne ljestve od pocinčanog čelika, montirane ispred zida, s gazištima zavarenima za vodilice, s razmakom između gazišta od 250 mm, s ručkama u U-obliku na obje strane na gornjem izlazu, u različitim pojedinačnim dužinama, izraditi, isporučiti i montirati. Svi elementi penjalice (ako i nisu ekspilictno navedeni ili nacrtani u shemi) sukladno važećem Pravilniku o zaštiti na radu na mjestiam rada.
U stavku uključena i vertikalna potkonstrukcija od SHS profila 100x100x3mm, ukupne duljine cca 7m.

Visina ljestvi: do 8,0 m",5.5,m,250,1375,0%,#VALUE!,,0
409.010.00120,,- fiksne ljestve izvana,"POZ 204
Nepomične, vertikalne ljestve od pocinčanog čelika, montirane ispred zida, s gazištima zavarenima za vodilice, s razmakom između gazišta od 250 mm, s ručkama u U-obliku na obje strane na gornjem izlazu, u različitim pojedinačnim dužinama, izraditi, isporučiti i montirati. Svi elementi penjalice (ako i nisu ekspilictno navedeni ili nacrtani u shemi) sukladno važećem Pravilniku o zaštiti na radu na mjestiam rada.

Visina ljestvi: do 8,0 m",4,m,250,1000,0%,#VALUE!,,0
409.010.00125,,- fiksne ljestve izvana,"POZ 205
Nepomične, vertikalne ljestve od pocinčanog čelika, montirane ispred zida, s gazištima zavarenima za vodilice, s razmakom između gazišta od 250 mm, s ručkama u U-obliku na obje strane na gornjem izlazu, u različitim pojedinačnim dužinama, izraditi, isporučiti i montirati. Svi elementi penjalice (ako i nisu ekspilictno navedeni ili nacrtani u shemi) sukladno važećem Pravilniku o zaštiti na radu na mjestiam rada.

Visina ljestvi: do 8,0 m",4,m,250,1000,0%,#VALUE!,,0
409.010.00130,,- fiksne ljestve izvana,"POZ 206
Nepomične, vertikalne ljestve od pocinčanog čelika, montirane između vanjske terase (za odmor zaposlenika) i krovne plohe prizemlja. Izraditi, isporučiti i montirati. Svi elementi (ako i nisu ekspilictno navedeni ili nacrtani u shemi) sukladno važećem Pravilniku o zaštiti na radu na mjestiam rada.",1,kom,1400,1400,0%,#VALUE!,,0
409.010.00140,,- fiksne ljestve izvana,"Nepomične, vertikalne ljestve od pocinčanog čelika, montirane ispred zida, s gazištima upetim u AB zid, s razmakom između gazišta od 250 mm, izraditi, isporučiti i montirati. Svi elementi penjalice (ako i nisu ekspilictno navedeni ili nacrtani u shemi) sukladno važećem Pravilniku o zaštiti na radu na mjestiam rada.
Mjesto ugradnje - ulaz i sprinkler bazen i strojarnicu sprinkler bazena.

Visina ljestvi: do 8,0 m",7,m,150,1050,0%,#VALUE!,,0
409.010.00145,,"- Doplata za ljestve, kavez za zaštitu leđa","Doplata za gore Navedene ljestve, za izvedbu s leđobranom kao zaštitni sustav.",3,m,130,390,0%,#VALUE!,,0
409.010.00150,,"- Doplata za fiksne ljestve, pristupna brava","Doplata za gore Navedene ljestve, za izvedbu prilaza s mogućnošću zatvaranja, pripremljenog za profilni cilindar.",1,kom,180,180,0%,#VALUE!,,0
409.020,,Platforme za krovne uređaje,,,,,23622.47,,23622.47,,
409.020.00100,,"x..TU1+TU3..x - platforma kondenzatora, konstrukcija","POZ 310+305
POZ 310
Isporučiti i montirati čeličnu konstrukciju kondenzatora tlocrtnih dimenzija [3,05/6,90] m, visine [1,00] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
Čelična konstrukcija se sastoji od slijedečih elemenata:
[SHS 150x150x5mm]
[HEA 140]
[IPE 140]
[Ø101x5mm]
Stubište na platformu:
[UPN 180]
[Ø50x3,6mm]

POZ 305
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [3,00/5,15] m, visine [1,00] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
Čelična konstrukcija se sastoji od slijedečih elemenata:
[SHS 150x150x5mm]
[HEA 140]
[IPE 140]
[Ø101x5mm]
Stubište na platformu:
[UPN 180]
[Ø50x3,6mm]

Stavka uključuje i krovnu kućicu za proboj instalacija koja se nalazi ispod platforme (izvesti prema detalju).",2748,kg,3.64383179188255,10013.25,0%,#VALUE!,,0
409.020.00105,,"x..TU1+TU3..x - platforma kondenzatora, hodna površina","POZ 310+305
Dobava i postava hodne površine kondenzatora (uključivo i pristupno stubište) izvedene od protukliznih čeličnih rešetki širine mreže 30/30 mm, nosive šipke 40/3 mm, zavareno u okvir od profilnog čelika, učvršćeno na uzdužne nosače vijčanom izvedbom. Sve antikorozivno zaštičeno vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje I ukrute.",36,m2,160,5760,0%,#VALUE!,,0
409.020.00110,,"x..TU2..x - platforma HOWAL uređaja, konstrukcija","POZ 301
Isporučiti i montirati nosivu vruće cinčanu čeličnu potkonstrukciju ventilacijskih uređaja HOWAL. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
Čelična konstrukcija se sastoji od slijedečih elemenata:
[SHS 100x100x5mm]
[SHS 60x60x3mm]",345,kg,3.36775667833172,1161.88,0%,#VALUE!,,0
409.020.00115,,"x..TU2..x - platforma HOWAL uređaja, konstrukcija","POZ 302
Isporučiti i montirati nosivu vruće cinčanu čeličnu potkonstrukciju ventilacijskih uređaja HOWAL. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
Čelična konstrukcija se sastoji od slijedečih elemenata:
[SHS 100x100x5mm]",280,kg,3.64383179188255,1020.27,0%,#VALUE!,,0
409.020.00120,,"x..TU2..x - platforma HOWAL uređaja, konstrukcija","POZ 303
Isporučiti i montirati nosivu vruće cinčanu čeličnu potkonstrukciju ventilacijskih uređaja HOWAL. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
Čelična konstrukcija se sastoji od slijedečih elemenata:
[SHS 100x100x5mm]
[SHS 60x60x3mm]",345,kg,3.64383179188255,1257.12,0%,#VALUE!,,0
409.020.00125,,"x..TU2..x - platforma HOWAL uređaja, konstrukcija","POZ 304
Isporučiti i montirati nosivu vruće cinčanu čeličnu potkonstrukciju ventilacijskih uređaja HOWAL. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
Čelična konstrukcija se sastoji od slijedečih elemenata:
[SHS 100x100x5mm]",280,kg,3.64383179188255,1020.27,0%,#VALUE!,,0
409.020.00140,,"x..TU3..x - platforma dizalice topline, konstrukcija","POZ 306
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [0,80/1,20] m, visine [0,3] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
[SHS 60x60x3,2mm]
[UPE 140]",210,kg,3.64383179188255,765.2,0%,#VALUE!,,0
409.020.00150,,"x..TU3..x - platforma dizalice topline, konstrukcija","POZ 307
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [0,80/1,20] m, visine [0,3] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
[SHS 60x60x3,2mm]
[UPE 140]",95,kg,3.64,345.8,0%,#VALUE!,,0
409.020.00160,,"x..TU3..x - platforma dizalice topline, konstrukcija","POZ 308
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [0,80/3,15] m, visine [0,3] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
[SHS 60x60x3,2mm]
[UPE 140]",95,kg,3.64383179188255,346.16,0%,#VALUE!,,0
409.020.00170,,"x..TU3..x - platforma dizalice topline, konstrukcija","POZ 309
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [0,80/3,7] m, visine [0,3] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
[SHS 60x60x3,2mm]
[UPE 140]",210,kg,3.64,764.4,0%,#VALUE!,,0
409.020.00180,,"x..TU3..x - platforma dizalice topline, hodna površina","POZ 311
Dobava i postava hodne površine dizalice topline (uključivo i pristupno stubište) izvedene od protukliznih čeličnih rešetki širine mreže 30/30 mm, nosive šipke 40/3 mm, zavareno u okvir od profilnog čelika. Ugradnja okvira od L profila za nošenje rešetke uključeno u stavku. Sve antikorozivno zaštičeno vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje I ukrute.",0.65,m2,200,130,0%,#VALUE!,,0
409.020.00185,,"x..TU3..x - platforma dizalice topline, konstrukcija","POZ 312
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [0,80/1,20] m, visine [0,3] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
[SHS 60x60x3,2mm]
[UPE 140]",95,kg,3.64,345.8,0%,#VALUE!,,0
409.020.00195,,"x..TU3..x - platforma dizalice topline, konstrukcija","POZ 313
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [0,80/1,20] m, visine [0,3] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
[SHS 60x60x3,2mm]
[UPE 140]",95,kg,3.64383179188255,346.16,0%,#VALUE!,,0
409.020.00205,,"x..TU3..x - platforma dizalice topline, konstrukcija","POZ 314
Isporučiti i montirati čeličnu konstrukciju dizalice topline tlocrtnih dimenzija [0,80/1,20] m, visine [0,3] m mjereno od završne kote krova. Nosači antikorozivno zaštičeni vrućim cinčanjem. Sve kompletno izvedeno i montirano do funkcionalne gotovosti, uključujući sva sredstva za pričvrščivanje, ukrute, pločevine, zavare.

Kvaliteta čelika: S [235]
[SHS 60x60x3,2mm]
[UPE 140]",95,kg,3.64383179188255,346.16,0%,#VALUE!,,0
409.030,,Ograde i rukohvati,,,,,2147,,2147,,
409.030.00100,,x..IG1..x - ograda na betonskom stubištu,"POZ 208
Izraditi i montirati čeličnu ogradu na betonskom stubištu. Izvedba do gotove funkcionalnosti sa svim spojnim sredstvima, pločevinama.

Visina ograde: Visina ograde prema državnim propisima, ali ne manja od 1,0 m iznad podloge
Konstrukcija ograde: Okvir ograde od čeličnih cijevi sa zavarenim okruglim lukovima, promjera ca. 38 mm, s vertikalnim ispunama od okruglog čelika, promjera 12 mm, s razmakom od 110 mm između šipki, sa stupovima od čeličnih cijevi, promjera ca. 38 mm, s poklopcem i priključnom pločom, pričvršćen za bočnu stranu stepenica pomoću tipli, s grundiranom površinom
Rukohvat: od cijevi od nehrđajućeg čelika, s brušenom (granulacija 240) i četkanom površinom, promjera ca. 44 mm, sa zavarenim i brušenim spojevima, pričvršćenjem na bočnoj strani ograde pomoću kutnih elemenata od okruglih cijevi od nehrđajućeg čelika, s visinom rukohvata 0,85 m iznad podloge, kontinuiran bez prekida, s obrađenim krajevima, s opipljivim oznakama/natpisima naziva etaže
Boja ograde: temeljni premaz sa završnim slojem laka na bazi umjetne smole RAL 7016.",11.3,m,190,2147,0%,2147,,0
409.040,,Nadstrešnice,,,,,0,,0,,
409.050,,Zaštita od udara,,,,,9452.43,,9452.43,,
409.050.00100,,x..RS7..x - čelični kut za zaštitu od udara,"Čelični kutni element, s profilom L80/80/6 mm, zaobljenim kutovima, pocninčan, u pojedinačnim dužinama od 2,0 m, kao zaštitu rubova za zidove i potpornje od zidanih elemenata ili armiranog betona, izraditi, isporučiti i pričvrstiti vijcima s upuštenom glavom.",28,m,40,1120,0%,#VALUE!,,0
