,,,,,,,,,,,,
Prilog 4- Ugovorni troškovnik- TRIBE INŽENJERING d.o.o.,,,,,,,,,,,,
31.03.2025.,,,,,,,,,,,,
,,,,,,,,,,,,
Kaufland Hrvatska k.d.,,,,,,,,,,,,
"Donje svetice 14 10000 Zagreb, Hrvatska",,,,,,,,,,,,
Broj telefona: 0994344287,,,,,,,,,,,,
,,,,,,,,,,,,
Projekt: Osijek-Retfala,,,,,,,,,,,,
"Gradilište: Svilajska ul., 31000 Osijek",,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
207.050,,SML cijevi,,,,0,0,,0,,,
207.060,,Betonske cijevi,,,,0,0,,0,,,
207.070,,PE-HD tlačne cijevi,,,,0,12543.6,,12543.6,,,
207.070.00100,,"- Tlačne cijevi PE-HD, DN40","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN40",150,m,5.8,870,0%,#VALUE!,,0,1.86
207.070.00105,,"- Tlačne cijevi PE-HD, DN100","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN100",200,m,9.54,1908,0%,#VALUE!,,0,
207.070.00110,,"- Tlačne cijevi PE-HD, DN150","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN150",110,m,15.59,1714.9,0%,#VALUE!,,0,
207.070.00115,,"- Tlačne cijevi PE-HD, DN200","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN200",50,m,32.01,1600.5,0%,#VALUE!,,0,
207.070.00300,,"- Tlačne cijevi PE-HD, DN40","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN40",150,m,5.8,870,0%,#VALUE!,,0,1.86
207.070.00600,,"- Tlačne cijevi PE-HD, DN80","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN80",80,m,8.05,644,0%,#VALUE!,,0,
207.070.00700,,"- Tlačne cijevi PE-HD, DN100","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN100",120,m,9.54,1144.8,0%,#VALUE!,,0,
207.070.00900,,"- Tlačne cijevi PE-HD, DN150","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN150",120,m,15.59,1870.8,0%,#VALUE!,,0,
207.070.01000,,"- Tlačne cijevi PE-HD, DN200","Tlačne cijevi od PE-HD-a prema DIN EN 12201 isporučiti kao pojedinačne komade ili spojene u prsten, pomoću zavarenih spojnica nepropusno spojiti i postaviti u jednoj liniji i na ispravnoj visini na pripremljenu posteljicu u nagibu, uklj. dijelove za spajanje, priključke i sve oblikovane komade kao što su koljena, račve, redukcije, itd.

Primjena: Opskrba plinom, pitkom vodom ili vodom za gašenje požara
Boja: sukladno primjeni
Razina tlaka: PN 16
Nazivni promjer: DN200",60,m,32.01,1920.6,0%,#VALUE!,,0,
207.080,,Kabelski kanali,,,,0,0,,0,,,
207.090,,šahtovi,,,,0,14228.72,,14228.72,,,
207.090.00100,,- Betonski šaht,"Nabava, doprema i motaža okruglog tipskog betonskog okna (kao tip KBS 12, Samoborka ili jednako vrijedno) koji se sastoji od: Baza montažnog okna je donji element okna unutarnjeg promjera 1000 mm, sa ugrađenim penjalicama i po potrebi i svim projektiranim otvorima za uljeve i odvod. Baze montažnog okna izrađene su postupkom vibroprešanja od betona C 30/37. Za ubetoniravanje spojnog elementa u stjenci okna se izbuši otvor čiji promjer ovisi o promjeru priključne cijevi. Odgovarajuća spojnica se postavi u otvor i ubetonira (C 30/37 S2; Cl 0,20; Dmax=16; VDP3) u stjenku (zid) baze okna. Priključke je moguće izvoditi pod svim zahtjevanim kutevima. Uvodnice (spojnice) se ugrađuju na zahtjev izvođača koji je iste dužan i dostaviti. Prsteni montažnog okna su elementi okna unutarnjeg promjera 1200 mm , a proizvode se u tri različite visine: 250 mm (KBS P/25), 500 mm (KBS P/50), i 1000 mm (KBS P/100), a služe za svladavanje visinske razlike (kao međuelementi između baze okna i završetka).
Svi elementi imaju ugrađene penjalice.Prsteni montažnog okna izrađeni su postupkom vibroprešanja od betona C 30/37. Završetak montažog revizijskog okna smanjuje promjer sa 1200 mm na 625 mm – promjer ljevano-željeznog poklopca (nosivost za teški promet xy). Konusni je završetak (KBS Z konusni) visine 68 cm, dok je ravni završetak (KBS Z ravni) visine 31 cm. Oba su elementa izrađena od betona C 30/37. Revizijsko okno uz obaveznu upotrebu gumenih brtvi za vertikalno spajanje elemenata (baza, prsten, završetak) osigurava potpuno vodonepropusan kanalizacijski sustav. Udovoljava uvjetima norme HRN EN 1917:2005. Obračun po komadu gotovog okna. Obračun se vrši po komadu kompletno izvedenog revizionog okna, uključivo ugradnju RDS prstena za prolaz PVC cijevi kroz betonski zid okna, oplatu zidova i ploča sa podupiranjem, te sve prenose.

Dimenzije: 1000
Dubina kanala: do 2,5 m
Priključci za cijevi: od DN150 do DN400
Razred opterećenja: prema mjestu ugradnje",19,m,499.51,9490.69,0%,9490.69,,0,
207.090.00105,,"- Lijevano željezni poklopac di600, nosivosti D400","Nabava, doprema i montaža okruglih ljevano željeznih poklopaca svijetlog otvora Ø 563 mm sa okvirom za pješačku zonu nosivosti D400 kN (HRN-EN 124). Obračun se vrši po komadu kompletno montiranog poklopca sa okvirom.",19,kom.,249.37,4738.03,0%,4738.03,,0,
207.100,,Drenaža,,,,0,0,,0,,,
207.110,,Sustavi za razdvajanje,,,,0,0,,0,,,
207.110.00100,,x... SKA1 - koalescentni separator NS 10/100,"Separator lakih tekućina s mimotokom 100. Dobava i ugradnja separatora lakih tekućina s bypassom. Separator mora biti konstruiran, izrađen i testiran prema HRN EN 858, što se dokazuje izjavom o svojstvima i pripadajućim izvještajem laboratorijskog ispitivanja učinkovitosti (za dani protok separatora). Separator nazivne veličine NS10 (protok kroz separator 10 l/s) dok je ukupni protok Qmax=100 l/s. Separator mora imati učinkovitosti izdvajanja lakih tekućina klase I - lakih tekućina u izlaznoj vodi do 5mg/l.",1,Stk.,,,,,,,
207.110.00101,,Separator masti - mastolov,"Nabava, dobava i ugradnja separatora masti biljnog i životinjskog porijekla iz centrifugalno lijevanog polietilena. Separator mora biti konstruiran, izrađen i testiran prema HRN EN 1825 nazivne veličine NSx. Separator treba biti siguran od djelovanja sila uzgona do visine podzemne vode do 1m ispod poklopca separatora. Unutarnji elementi separatora trebaju biti izrađeni iz PEHD-a (otpornos na masne kiseline). Separator mora imati Integriranu taložnicu zapremnine najmanje xy litara, dok ukupni volumen ne smije biti veći od xyz lit. Za ugradnju separatora nisu potrebni nikakvi radovi betoniranja. Sve kao ACO LIPUMAX P-B NSx STxyz. Kontrola i pražnjenje separatora se vrši preko poklopca. Pristup u separator treba biti u skladu s HRN EN 476. Priključak uljeva treba biti DN100 utični spoj s kliznom brtvom. Dubina uljevne cijevi, mjereno od kote poklopca do kote dna cijevi uljeva T= xyz m. Separator se treba isporučivati s plinotijesnim poklopcem klase nosivosti xzy, svijetlog otvora promjera 600mm s natpisom ""SEPARATOR"". Obračun se vrši po kompletno montiranom separatoru masti do pune funkcije.",1,kom.,,,,,,0,
207.120,,Sustavi za podizanje,,,,0,40573.35,,40573.35,,,
207.120.00100,,Hidrostanica povišenje i održavanje tlaka - protupožarna hidrostanica,"Nabava, doprema i montaža hidrostanice za povišenje i održavanje tlaka za vanjsku i unutarnju hidrantsku mrežu. Hidrostanica se priključuje na spremnik vode. Protupožarna hidrostanica karakteristika:
Radna točka 1 :
Q=2,5 l/s, H= 43 m
Režim rada – 1 radna crpka
Radna točka 2 :
Q=30 l/s, H= 43 m
Režim rada – 3 radne crpke + 1 rezervna crpka
Protupožarna hidrostanica GRUNDFOS HYDRO MPC-E 4 CRIE32-2 LOW NPSH s četri paralelno spojene crpke tipa CRIE32-2 LOW NPSH sa pojačanom usisnom visinom montirane na zajednički okvir, ulaznim i izlaznim kolektorom DN150 (sve od nehrđajućeg čelika EN/DIN 1.4571/ AISI 316 TI), armaturom, ormarićem za upravljanje GRUNDFOS CONTROL MPC sa ugrađenom mikroprocesorom kontroliranom jedinicom GRUNDFOS CU352 s LCD zaslonom, mogućnošću automatske kaskadne kontrole crpki, frekventnom regulacijom, automatskom samokontrolom crpki te funkcijama zaštite i monitoringa crpki.
Ugrađene crpke su vertikalne, in line crpke s patronskim mehaničkim brtvama, frekventno reguliranim motorima klase energetske efikasnosti IE5 i ugrađenom termičkom zaštitom, izrađene iz nehrđajućeg čelika AISI 304.
Nepovratni ventili moraju biti ugrađeni na usisnim stranama crpki.
Indeks minimalne efikasnosti MEI ≥0,70.
Hidrostanica osim u reżimu konstantnog tlaka mora raditi i u reżimu proporcionalnog tlaka.
Sa hidrostanicom isporučiti i membranski spremnik kapaciteta 100 lit, PN10 bar te plovak za zaštitu od rada na suho.
Puštanje u pogon hidrostanice treba biti izvedeno od strane servisa ovlaštenog od proizvođača GRUNDFOS.
Obračun se vrši po kompletu kompletno montirane hidrostanice, ispitane sa pribavljenim Uvjerenjima do pune funkcije.",1,kom.,37321,37321,,37321,,0,
207.120.00105,,Prepumpno okno - sanitarno fekalne kanalizacije,"Nabava, doprema i ugradnja potopne kanalizacijska crpka Grundfos SLV.65.65.11.2.50B
Radna točka :
Q = 4 [l/s]
H = 4,5 [m]
• Jedna radna + jedna rezervna crpka (1+1)
Uronjiva kanalizacijska crpka Grundfos tip SLV.65.65.11.2.50B u mokroj izvedbi. Sljedećih tehničkih karakteristika:
Tip impelera: Vortex
Maksimalna veličina čestica: 65 [mm]
Materijal kućišta crpke: Lijevano željezo EN-GJL-250
Materijal impelera: Lijevano željezo EN-GJS-400-15
Izlaz crpke: DN65
Frekvencija glavne mreže: 50 [Hz]
Nazivni napon: 3 x 400-415 [V]
Ulazna snaga (P1): 1,6 [kW]
Nazivna snaga (P2): 1,1 [kW]
Nazivna struja: 3,1 [A]
Nazivna brzina: 2830 [min-1]
Maks. broj pokretanja po satu: 30
Neto masa: 46,5 [kg]
S crpkom se isporučuje sljedeći prateći pribor:
- 10 [m] kabela
- lanac iz nehrđajućeg čelika
Uška za dizanje, spojni vijci i spona motora crpke su izrađeni od INOX materijala.
Brtvljenje je izvedeno dvostrukom osovinskom brtvom patronskog tipa u uljnoj komori.
Antikorozijska zaštita crpke: kataforetski premaz + epoxy premaz.
Crpka je opremljena termičkom zaštitom i zaštitom od prodora vlage.
Uz pumpe u stavci uključena i armatura te fazonski komadi kao i sav spojni i brtveni materijal prema detalju nacrta prepumpnog okna, te puštanje u pogon.",1,kom.,1683.52,1683.52,0%,1683.52,,0,
207.120.00110,,Upravljački ormar prepumpne stanice,"Upravljački ormarić za unutarnju ugradnju Grundfos tip LC 231 za dvije crpke s regulacijskom jedinicom i sljedećim mogućnostima:
- mogućnost automatskog izmjeničnog rada crpki,
- regulacija rada dviju crpki na osnovi analognog signala (hidrostatska sonda; 0-5 V, 0.5-3.5 V, 0-10 V, 0-20 mA, 4-20 mA) ili digitalnog (plovka),
- podržava odabir do 5 kontrolnih razina pomoću analogne hidrostatske sonde ili plovka,
- omogućava i jednostavnu regulaciju preko samo jednog plovka,
- moguća konfiguracija ulazno/izlaznih signala na stezaljkama koji mogu biti digitalni ili analogni ( PT100/PT1000 ) prilagođeno potrebnoj aplikaciji,
- prevencija preopterećenja mreže kada se više crpnih stanica pokreće u isto vrijeme pomoću odgode pokretanja crpki,
- zaštita od hidrauličnog udara odgodom istodobnog pokretanja više crpki, te simultanog pokretanja jedne crpke,
- automatsko restartanje alarma,
- postavljanje odgode gašenja pumpe prema postavljenim uvjetima,
- prikaz razine tekućine,
- prikaz alarma sa zvučnim signalom,
- prikaz alarma za krivi redoslijed faza, preopterećenje, rad na suho, visoku razinu tekućine, pregrijavanje motora, detekciju vlage, kvara u opskrbi strujom, greške senzora, preveliki broj uključenja
Mogućnost nadogradnje kartice za upravljanje i nadzor preko CNUS-a.
Specifikacije ormarića Grundfos tip LC 231
Broj pumpi: 2
Materijal ormarića: Plastika
Raspon temperature okoline: -25 .. 40 °C
Postavljanje ormara: Zidno
Uzemljenje: N, PE
Frekvencija glavne mreže: 50 Hz
Nazivni napon: 3 x 200-460 V
Nazivna struja : 1-9 A
Metoda startanja: Direct-on-line (DOL)
Klasa zaštite (IEC 34-5): IP54",1,kom.,1031.4,1031.4,0%,1031.4,,0,
207.120.00115,,Potopna pumpa,"Nabava, doprema i ugradnja pumpe za prepumpavanje vode iz vodomjernog okna.
Potrebna pumpa sa sljedećim karakteristikama:
Q= 1,00 lit/sek
H= 5,0 m
0,25 kW ( jednofazna)
U cijenu uključiti potrebne fazonse komade i potreban materijal do pune funkcije pumpe. Obračun po komadu montirane pumpe sa svim potrebnim za montažu i provjeru na nepropusnost spojeva.",1,kom.,537.43,537.43,0%,537.43,,0,
207.130,,Ostali,,,,0,2206.71,,2206.71,,,
207.130.00100,,- ispitivanje tlaka odvodnih cijevi,"Provedba ispitivanja tlaka u svim gore navedenim Odvodnim cijevima s različitim dimenzijama prema državnim tehničkim propisima u dijelovima, uklj. pripremu cijevi i pripadajuću dokumentaciju, za provjeru nepropusnosti.",1,psch,980.76,980.76,0%,980.76,,0,
207.130.000105,,- tlačno ispitivanje tlačnih vodova,"Provedba ispitivanja tlaka u svim gore navedenim Tlačnim cijevima s različitim dimenzijama prema državnim tehničkim propisima u dijelovima, uklj. pripremu cijevi i pripadajuću dokumentaciju, za provjeru nepropusnosti.",1,psch,1225.95,1225.95,0%,1225.95,,0,
208,,Betonski i armirano betonski radovi,,,,0,28744.37,,28744.37,,,
208.000,,Prethodne napomene,,,,0,0,,0,,,
,,ZTV - Dodatni tehnički uvjeti ugovora,"1.) Dodatni ugovoreni tehnički uvjeti dio su troškovnika te u slučaju ugovaranja postaju dio ugovora. Izvođač radova se dakle obavezuje na sve radove i primjene koje proizlaze iz ovih uvjeta te su one uračunate u cijenu, ukoliko nisu zasebno ponuđene.

2.) Cijene stavki se prikazuju kao neto iznos u državnoj valuti. Važeći zakonski propisani porez na dodanu vrijednost obračunava se zasebno.

3.) U slučaju proturječnosti dodatnih ugovorenih tehničkih uvjeta vrijede prvenstveno podaci iz troškovnika. U slučaju proturječnosti između troškovnika i tehničke dokumentacije koja se predaje prilikom natječaja, vrijedi tehnička dokumentacija.

4.) Prije početka davanja ponude, ponuditelj je dužan pažljivo pročitati kompletan tekst općih uvjeta uz troškovnik, općih i posebnih uvjeta uz svaku grupu radova, tekst samog troškovnika i ostale dijelove tehničke dokumentacije. Ako opis bilo koje stavke u troškovniku dovodi do sumnje o načinu izvedbe ili upotrebu gradiva zahtijevane kvalitete, treba prije predaje ponude zatražiti pojašnjenje od ovlaštene osobe Investitora. Naknadno pozivanje na manjkavost ili nepoznavanje projektno-tehničke dokumentacije ili opisa u troškovniku neće se uzeti u obzir, niti smatrati razlogom za produženje roka izvedbe, a niti će se priznati bilo kakva razlika u cijeni s tog naslova.

5.) Tehnička dokumentacija koja se predaje prilikom natječaja informativnog je karaktera, a ponuđač je dužan u svom trošku izvršiti kontrolu projektno tehničke dokumentacije u smislu točnosti, tehničke ispravnosti, izvedivosti i međusobne usklađenosti. Sve eventualne primjedbe ponuditelj/izvoditelj dužan je pravovremeno uz ponudu, a u svakom slučaju prije izvedbe u pisanom obliku dostaviti Nadzoru i Naručitelju

6.) Ponuditelj je dužan provesti i kontrolu lokacije na licu mjesta prije davanja ponude. Jedinične cijene za pojedine vrste radova sadrže i sve one posredne troškove koji nisu iskazani u troškovniku, ali su neminovni za izvršenje radova predviđenih projektom.

7.) Organizacija gradilišta uračunata je u cijenu, ukoliko nije ponuđena kao zasebna stavka.

8.) Dizalice za podizanje, skele, strojevi, alati, pomoćna sredstva i konstrukcije uzeti su u obzir te su uračunati u jediničnu cijenu.

9.) Skele za radove na fasadi i radove na krovu predmet su ovog natječaja. Ponuditelj smije koristiti postojeće skele uz poštivanje sigurnosnih uvjeta i na vlastitu odgovornost. Preinake na skelama nisu dozvoljene te se one moraju predati u ispravnom stanju u kojem su i preuzete.

10.) Kompletnu režiju gradilišta usigurava i rješava ponuditelj/izvođač i i uključena je u jediničnu cijenu.

11.) Ponuditelj je obvezan redovno prikupljati i ,pravilno skladištiti i odvoziti na ovlašteni deponij sve otpadne materijale, ostatke, krhotine, građevinski otpad, ambalaže, obični otpad i slično o vlastitom trošku. Kod odlaganja otpada potrebno je pridržavati se svih javnopravnih uputa i propisa.

12.) Onečišćenja koja uslijed radova nastaju na susjednim terenima, zgradama, putovima, cestama, trgovima i slično, izvođač radova treba svakodnevno čistiti.

13.) Izvođač preuzima odgovornost za osiguravanje, skladištenje i spremanje vlastite građevinske opreme, strojeva, uređaja, alata i slično. Jednako vrijedi i za građevinske materijale, elemente i za ugradnju određenih uređaja i objekata sve do primopredaje obavljenih građevinskih radova.

14.) Prilikom izvođenja radova, izvoditelj treba zaštititi sve susjedne plohe, dijelove konstrukcije i prethodno izvedene radove na prikladan način a u skladu sa pravilima zaštite na radu, tako da ne dođe do oštećenja istih. Troškove zaštite treba izvoditelj ukalkulirati u ponudbenu cijenu izvođenja radova. Ukoliko ipak dođe do oštećenja prethodno izvedenih radova za koje je odgovoran izvoditelj ili njegov kooperant, dužan je iste o svom trošku dovesti u stanje prije oštećenja ili naručiti iste radove kod drugog izvoditelja na svoj teret.

15.) Sve potrebne mjere prema javnopravnim uputama i propisima za sigurnost i zaštitu zdravlja trebaju se uzeti u obzir te ih se treba pridržavati prilikom izvođenja radova.

16.) Prilikom davanja ponude i izvođenja radova treba se uzeti u obzir, uračunati i pridržavati se
- svih državnih i javnopravnih zakona, smjernica i propisa
- svih odgovarajućih tehničkih standarda, pravila i smjernica
- općeprihvaćenih pravila tehnike
- uputa, propisa i napomena proizvođača za ugradnju i obradu
- Kauflandovih građevinskih opisa, ugovorenih uvjeta i ostalih Kauflandovih dokumenata i planova.

17.) Stavke troškovnika obuhvačaju konačno dovršenje radova definiranih po količini i kvaliteti, onosno podrazumijevaju se kao gotove, potpune i funkcionirajuće, uklj. sve potrebne male dijelove i sredstva za pričvršćivanje, pomoćne materijale i sredstva, podkonstrukcije itd., kao i sve dodatne i posebne usluge - čak i kada one nisu detaljno opisane.

18.) Ako su treće stranke uključene u izvođenje predradnji, izvođač radova ih treba provjeravati. U slučaju nepravilnosti ili prigovora pravovremeno treba informirati naručitelja, tako da može tehnički i organizacijski dovršiti poslove.

19.) Obavezno se treba pridržavati svih Kauflandovih proizvodnih uputa, osim ako postoje opravdani razlozi za odstupanje (npr. dostupnost). U tom slučaju izvođač treba ponuditi istovjetni proizvod ili sustav te potvrditi istovjetnost. O njoj odlučuje naručitelj.

20.) Sustavi se izvode isključivo pomoću komponenata koje su predviđene od strane proizvođača sustava.

21.) Svi materijali, građevinski elementi i uređaji koji neposredno utječu na izgled i funkcionalnost prije ugradnje se trebaju provjeriti. Ugrađuju se tek nakon što naručitelj ili ovlaštena osoba odobri ugradnju na gradilištu. O vrsti i obliku uzorka odlučuje naručitelj.

22.) Ako nije drukčije propisano, izmjene postojećih projektnih rješenja od strane ponuditelja/izvođača a koje utječu na mehaničku stabilnost, ponuditelj/izvođač je dužan u svom trošku ishoditi sve suglasnosti, dozvole i sl.
Projekt izvedenog stanja ukalkulirati u jedničnu cijenu te dostaviti Kauflandu u pisanom i digitalnom obliku.

23.) Svi radovi na objektu te primjenjeni sistemi gradnje moraju biti izvedeni prema pravilu struke, odnosnu u granicama dopuštenih tolerancija.

24.) Ukoliko je ugovoreni termin izvršenja objekta uključen i zimski odnosno ljetni period, to se neće posebno izvođaču priznavati na ime naknade za rad pri niskoj temperaturi, zaštita konstrukcija od hladnoće i vrućine, te atmosferskih nepogoda, sve mora biti uključeno u jediničnu cijenu. Za vrijeme zime objekat se mora zaštititi. Svi eventualni smrznuti dijelovi moraju se ukloniti i izvesti ponovo bez bilo kakve naplate. Ukoliko je temperatura niža od temperature pri kojoj je dozvoljen dotični rad, a Investitor ipak traži da se radi, Izvođač si ima pravo zaračunati naknadu po normi 6,006 ali u tom slučaju Izvođač snosi punu odgovornost za ispravnost i kvalitetu rada. To isto vrijedi i za zaštitu radova tokom ljeta od prebrzog sušenja uslijed visoke temperature.

25.) U jediničnu cijenu rada izvođač treba obuhvatiti i slijedeće radove, koji se neće zasebno platiti kao naknadni rad, čak i ako nisu izričito navedenei u troškovniku:
- sve vrste transporta građevinskih materijala, elemenata, uređaja, objekata itd. do mjesta ugradnje
- potrebne i uobičajene pripreme i predobrade tla
- sve vrste bušenja, zavarivanja, lijepljenja, malih dijelova, sredstava za pričvršćivanje, međupoložaja, izolacije, brtvljenja, folija, spojeva itd. koje su potrebne za priključak, montažu i pričvršćivanje građevinskih dijelova i elemenata
- stručna priprema i priključak na sve okolne dijelove, ugradbene i nadgradne elemente i propuste
- sve izrade kutova, spojnih površina i elemenata, završnih elemenata, slobodnih krajeva itd.
- sve podloge za montažu, priključak i pričvršćivanje kao što su beton, zidani elementi, čelik, aluminij, limovi, gips karton, itd.
- potrebne spojne, kose i okrugle rezove te ostatke rezanja
- Izrada otvora i proreza za instalacije i ugradbene elemente drugih izvođača
- interno povezivanje kablovima i priključak objekata, dovod prema električnim trošilima na gradilištu od strane elektro izvođača",,,0,,,,,,
