,,,,,,,
,,,,,,,
309.020.00115,,"x..IT220..x - protupožarna 1-krilna unutarnja aluminijska staklena vrata, dimenzije 1,17 / 2,16 m","POZ F13
Dobava i postava požarnih jednokrilnih staklenih vrata od aluminijskih šupljih profila dubine od cca.65mm. Požarno ostakljenje vrata s laminiranim sigurnosnim staklom (VSG). Profili s falcom za staklo s jedne strane i obrubom za staklo na strani nasuprot pantima, staklo izolirano EPDM-brtvama.

Širina vrata: ca. 1,17 m
Visina vrata: ca. 2,16 m
Izvedba: Zaokretna vrata, 1-krilna, sa smjerom otvaranja ulijevo ili udesno
Okvir: Aluminijski okvir, s premazom u prahu
Krilo vrata: Cijevni okvir od aluminija, s premazom u prahu i staklenom ispunom
Panti: skriveni od nehrđajućeg čelika, dvodijelni, trodimenzionalno podesivi
Garnitura: Garnitura kvake i ručke s ovalnim okvirom za kvaku i bravu, od nehrđajućeg čelika, s mat površinom
Brava: Ugradbena brava sa zasunom, objektne kvalitete, pripremljena za profilni cilindar.
Gornji zatvarač: s kliznom šinom, s ograničenim otvaranjem, na strani na kojoj se nalaze šarke
Protupožarni zahtjev: sprječava širenje vatre, nepropusna i sa samostalnim zatvaranjem, EI2 30 Sa C5 prema DIN EN 13501
Boje: sukladno Kauflandovoj paleti boja",1,kom,3050,3050
309.020.00120,,"x..IT220..x - protupožarna 1-krilna unutarnja aluminijska staklena vrata sa kontrolom pristupa, dimenzije 1,17 / 2,16 m","POZ F04
Dobava i postava jednokrilnih staklenih vrata od aluminijskih šupljih profila dubine od cca.65mm. Ostakljenje vrata s laminiranim sigurnosnim staklom (VSG). Profili s falcom za staklo s jedne strane i obrubom za staklo na strani nasuprot pantima, staklo izolirano EPDM-brtvama.

Širina vrata: ca. 1,17 m
Visina vrata: ca. 2,16 m
Izvedba: Zaokretna vrata, 1-krilna, sa smjerom otvaranja ulijevo ili udesno
Okvir: Aluminijski okvir, s premazom u prahu
Krilo vrata: Cijevni okvir od aluminija, s premazom u prahu i staklenom ispunom
Panti: skriveni od nehrđajućeg čelika, dvodijelni, trodimenzionalno podesivi
Garnitura: Garnitura kvake i ručke s ovalnim okvirom za kvaku i bravu, od nehrđajućeg čelika, s mat površinom
Brava: Ugradbena brava sa zasunom, objektne kvalitete, pripremljena za profilni cilindar.
Gornji zatvarač: s kliznom šinom, s ograničenim otvaranjem, na strani na kojoj se nalaze šarke
Protupožarni zahtjev: sprječava širenje vatre, nepropusna i sa samostalnim zatvaranjem, EI2 30 Sa C5 prema DIN EN 13501
Kontrola: električni otvarač vrata, s otključavanjem brave s kliznim vođenjem, 12V DC, radnom strujom, integriranim kontaktom za povratni signal, za kontrolu pristupa.
Boje: sukladno Kauflandovoj paleti boja",1,kom,3190,3190
309.030,,Staklena fasada,,,,,0
309.030.00100,,x..PRF2..x - staklena fasada sa zaštitom od sunca,"POZ A07
Izrada, dobava i ugradnja ostakljene aluminijske fasadne konstrukcije. Fasadu izraditi od sistema samonosivih plastificiranih aluminijskih horizontalnih i vertikalnih pravokutnih šupljih profila s prekidom toplinskog mosta širine cca.60mm i dubine prema statičkom proračunu. Sve brtve na fasadi od EPDM-a prema DIN 7863. U cijeni stavke uključiti komplet sav potreban rad i materijal prema opisu u troškovniku, kao i sve dodatne radove i materijale potrebne da se izradi kompletna fasada kao oblikovna i funkcionalna cjelina. Svi spojni limovi, opšavi, tolinske izolacije, hidroizolacije i parne brane koje se prema pravilima struke ugrađuju, sastavni su dio ove stavke.
Konstrukcija:
- razmak osi stupova: prema planu fasade
- razmak osi horizontala: prema planu fasade
- osiguranje stakla protiv odvrtanja: npr. kombinacija Secu-Fast vijaka s vijcima s unutarnjim mnogokutom
- pokrovni profili s nevidljivim pričvršćivanjem (stegnuti)
- tip profila: kao Schuco FW 50+ ili jednakovrijedno
- premaz: praškastim premaz otporan na ultraljubičasto zračenje boja RAL7016 ili sukladno Kauflandovoj boji paleta
Ostakljenje:
- Proračun debljine, izradu, obradu i ugradnju stakla izvršiti u skladu s Tehničkim propisom za staklene konstrukcije (NN 153/13, 53/17). Debljine stakla prema potrebi provjeriti od strane ovlaštenog statičara. Kao osiguranje od pucanja kod laminiranog stakla obavezno pobrusiti rubove
- visina ostakljenja: prema planu fasade
- dvoslojno VSG izolacijsko staklo s Low E premaz + ispuna toplinski inertnim plinom argonom (6+16+6) s EPDM brtvenim profilima, odnosno prema statičkom proračunu
Koeficijent toplinske provodljivosti (Uw): min. 1,3 W/m2K i odnosi se na cijeli fasadni sustav, dok za ostekljenje vrijedi 1,1 W/m2K
Zaštita od sunca (prema smjernicama iz opisa gradnje KaBa HR):
Vrsta izvedbe 1 - prozirno staklo sa zaštitom od sunca
Prioritet 1
Staklo sa zaštitom od sunca ima prioritet u odnosu na prozirno staklo s roletama.
Preduvjet: Bez zasljepljivanja radnih mjesta zbog sunčevog zračenja!
Aspekti: Smanjenje investicije, montaže i instalacije. Izbjegavanje troškova za čišćenje, održavanje, popravak roleta. Vidljivost je uvijek dana
Karakteristike stakla i kriteriji za prozirno staklo sa zaštitom od sunca
Početak: prozirno staklo sa zaštitom od sunca
Ukupna propusnost energije (g-vrijednost / SHGC - koeficijent solarnog toplinskog prirasta): otpr. 30 - 20 %
Što je niža vrijednost SHGC, manje topline zračenja (sunca) dolazi izvana prema unutra
Propust svjetlosti (TL): približno 62 - 45 %
što je manja propusnost svjetla (TL), manje svjetla dolazi izvana
Staklo sa zaštitom od sunca s nižom propusnošću svjetlosti (TL: pribl. 50-45 %) prikladnije je za fasade s duljim/intenzivnijim sunčevim zračenjem, npr. orijentacije zapad/sjeverozapad.
Moraju se uzeti u obzir mogući efekti refleksije od susjednih zgrada.
Stakla na vrijeme ispitati.",52,m2,,0
309.040,,Vjetrobran,,,,,0
309.040.00100,,x..AT1..x - vanjska automatska klizna vrata dim. [250/230] m,"POZ A01
Dobava i ugradnja vanjskih evakucijskih automatskih kliznih vrata u pripremljeni otvor u vanjskoj fasadnoj staklenoj stijeni. Automatska vrata treba konstruirati tako, da ne može doći do gnječenja i uklještenja. Mjesta na kojima može doći do uklještenja trebaju se osigurati mekanim gumenim brtvenim profilima. Na elemente okvira paralelno s unutarnje i vanjske strane treba postaviti staklo. Razmak između sporednih rubova zatvaranja i bočnih površina mora uvijek biti veći od 200 mm.

Izvedba: evakuacijska klizna vrata s 2 krila
Krila vrata: Okvir od aluminija, s praškastim premazom otpornim na ultraljubičasto zračenje i ostakljenje s dvoslojnim VSG izolacijskim staklom s Low E premaz + ispuna toplinski inertnim plinom argonom (6+16+6) s EPDM brtvenim profilima. Klizna vrata u fino uokvirenoj izvedbi, dubina profila cca. 30 - 40 mm,ovisno o proizvođaču.
Pogon: Pogon kliznih vrata s modularnim sastavom i tihom kliznom šinom, brzina otvaranja i zatvaranja 0,5-0,7 m/s po krilima, 80 % širine otvara se unutar 3 sekunde u slučaju nužde
Upravljanje: Mikroprocesorska upravljačka jedinica, s vremenom otvorenosti od 0 do 180 sekundi i sljedećim radnim programima: Isključeno, Automatski, Otvoreno, Izlaz, podesivo pomoću programske sklopke
Sigurnosna oprema: Sigurnosna oprema odabire se prema državnim propisima i direktivama, ali minimalno je potrebna: Samostalna regulacija i nadzor kretnje krila, okretanje smjera u slučaju nailaženja na prepreku, samostalna provjera sigurnosnih uređaja, sklopka za isključivanje u slučaju nužde.
Aktivacija: obostrani kombinirani detektor s radarskim senzorom (za detekciju pokreta) i infracrveni senzor (za nadzor prisutnosti), sklopka s ključem s unutarnje strane
Zaključavanje: Elektromehaničko standardno zaključavanje s ručnim otključavanjem s unutarnje strane, mehaničko zaključavanje putem brave s kukastim zasunom s unutarnje strane
Kontrola: Stanja vrata putem bespotencijalnog kontakta na protuprovalnoj centrali
Zaštita od sunca (ostakljenje) potrebno izvesti identično kao za stavku u koju se ugrađuje kako bi se postigao uejdnačen izgled i svojstvo fasade.",1,kom,,0
309.040.00105,,"x..AT1..x - unutarnja staklena stijena za ugradnju kliznih vrata dim. [ 6,5 / 3,8 ] m","POZ A02
Izrada, dobava i ugradnja unutarnje staklene stijene sa nadsvjetlom za ugradnju automatskih kliznih vrata. Fasadu izraditi od sistema samonosivih plastificiranih aluminijskih horizontalnih i vertikalnih pravokutnih šupljih profila s prekidom toplinskog mosta širine cca.60mm i dubine prema statičkom proračunu. Sve brtve na fasadi od EPDM-a prema DIN 7863. U cijeni stavke uključiti komplet sav potreban rad i materijal prema opisu u troškovniku, kao i sve dodatne radove i materijale potrebne da se izradi kompletna fasada kao oblikovna i funkcionalna cjelina.
Konstrukcija:
- razmak osi stupova: prema planu fasade
- visina podjele stijene po horizontali: 2300 mm
- osiguranje stakla protiv odvrtanja: npr. kombinacija Secu-Fast vijaka s vijcima s unutarnjim mnogokutom
- pokrovni profili s nevidljivim pričvršćivanjem (stegnuti)
- tip profila: kao Schuco FW 50+ ili jednakovrijedno
- premaz: praškastim premaz otporan na ultraljubičasto zračenje boja RAL7016 ili sukladno Kauflandovoj boji paleta
- proširenje zadnjeg lijevog ili desnog profila za ugradnju pogonske i upravljačke jedinice
Ostakljenje:
- Proračun debljine, izradu, obradu i ugradnju stakla izvršiti u skladu s Tehničkim propisom za staklene konstrukcije (NN 153/13, 53/17). Debljine stakla prema potrebi provjeriti od strane ovlaštenog statičara. Kao osiguranje od pucanja kod laminiranog stakla obavezno pobrusiti rubove
- visina ostakljenja: prema planu fasade
- jednoslojno VSG izolacijsko staklo 8mm s EPDM brtvenim profilima, odnosno prema statičkom proračunu",25,m2,,0
309.040.00110,,x..AT1..x - satenske trake na kliznim krilima,"Dobava i postava lijepljenjem na klizna krila automatskih vrata satinirane trake širine 20cm. Postava na visini od 1,5-1,7m mjereno od gotovog poda.

Referentni proizvod: Oracal 8510-90, fino srebro, ili istovjetno",5,m,,0
309.040.00115,,x..RS28..x - Zaštita od nehrđajućeg čelika,"Zaštitu rubova, od nehrđajućeg čelika V4A, s brušenom (240 granulacija) i četkanom površinom, debljine materijala od min. 2 mm, u više dijelova s kutovima različitih dimenzija, pojedinačne dužine 2,3 m, za vanjsku zaštitu dviju vertikalnih unutarnjih površina u otvoru za automatska vrata, izraditi, isporučiti, zalijepiti i po potrebi dodatno mehnički pričvrstiti.

Jedinična cijena po automatskim vratima.",2,kom,,0
309.040.00120,,x..BS4..x - Podni prag kao razdvojni profil od nehrđajučeg ćelika,"Podni prag kao razdvojni profil, od nehrđajućeg čelika V4A, debljine materijala od minimalno 3 mm, sa širinom prilagođenom stupovima i automatskim vratima, u U obliku, s blago zaobljenim rubovima, u različitim pojedinačnim dužinama, isporučiti, postaviti u jednoj liniji i na ispravnoj visini ispod automatskih vrata i pričvrstiti.",2.5,m,,0
